#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	0.000000
0.001900	0.000000	0.000000
0.002000	0.000000	0.000000
0.002100	0.000000	0.000000
0.002200	0.000000	0.000000
0.002300	0.000000	0.000000
0.002400	0.000000	0.000000
0.002500	0.000000	0.000000
0.002600	0.000000	0.000000
0.002700	0.000000	0.000000
0.002800	0.000000	0.000000
0.002900	0.000000	0.000000
0.003000	0.000000	0.000000
0.003100	0.000000	0.000000
0.003200	0.000000	0.000000
0.003300	0.000000	0.000000
0.003400	0.000000	0.000000
0.003500	0.000000	0.000000
0.003600	0.000000	0.000000
0.003700	0.000000	0.000000
0.003800	0.000000	0.000000
0.003900	0.000000	0.000000
0.004000	0.000000	0.000000
0.004100	0.000000	0.000000
0.004200	0.000000	0.000000
0.004300	0.000000	0.000000
0.004400	0.000000	0.000000
0.004500	0.000000	0.000000
0.004600	0.000000	0.000000
0.004700	0.000000	0.000000
0.004800	0.000000	0.000000
0.004900	0.000000	0.000000
0.005000	0.000000	0.000000
0.005100	0.000000	0.000000
0.005200	0.000000	0.000000
0.005300	0.000000	0.000000
0.005400	0.000000	0.000000
0.005500	0.000000	0.000000
0.005600	0.000000	0.000000
0.005700	0.000000	0.000000
0.005800	0.000000	0.000000
0.005900	0.000000	0.000000
0.006000	0.000000	0.000000
0.006100	0.000000	0.000000
0.006200	0.000000	0.000000
0.006300	0.000000	0.000000
0.006400	0.000000	0.000000
0.006500	0.000000	0.000000
0.006600	0.000000	0.000000
0.006700	0.000000	0.000000
0.006800	0.000000	0.000000
0.006900	0.000000	0.000000
0.007000	0.000000	0.000000
0.007100	0.000000	0.000000
0.007200	0.000000	0.000000
0.007300	0.000000	0.000000
0.007400	0.000000	0.000000
0.007500	0.000000	0.000000
0.007600	0.000000	0.000000
0.007700	0.000000	0.000000
0.007800	0.000000	0.000000
0.007900	0.000000	0.000000
0.008000	0.000000	0.000000
0.008100	0.000000	0.000000
0.008200	0.000000	0.000000
0.008300	0.000000	0.000000
0.008400	0.000000	0.000000
0.008500	0.000000	0.000000
0.008600	0.000000	0.000000
0.008700	0.000000	0.000000
0.008800	0.000000	0.000000
0.008900	0.000000	0.000000
0.009000	0.000000	0.000000
0.009100	0.000000	0.000000
0.009200	0.000000	0.000000
0.009300	0.000000	0.000000
0.009400	0.000000	0.000000
0.009500	0.000000	0.000000
0.009600	0.000000	0.000000
0.009700	0.000000	0.000000
0.009800	0.000000	0.000000
0.009900	0.000000	0.000000
0.010000	0.000000	0.000000
0.010100	0.000000	0.000000
0.010200	0.000000	0.000000
0.010300	0.000000	0.000000
0.010400	0.000000	0.000000
0.010500	0.000000	0.000000
0.010600	0.000000	14.000000
0.010700	0.001634	14.000000
0.010800	0.006287	14.000000
0.010900	0.013612	14.000000
0.011000	0.023297	14.000000
0.011100	0.035061	14.000000
0.011200	0.048651	14.000000
0.011300	0.063838	14.000000
0.011400	0.080418	14.000000
0.011500	0.098208	14.000000
0.011600	0.117041	14.000000
0.011700	0.136768	14.000000
0.011800	0.157256	14.000000
0.011900	0.178386	14.000000
0.012000	0.200050	14.000000
0.012100	0.222151	14.000000
0.012200	0.244605	14.000000
0.012300	0.267333	14.000000
0.012400	0.290267	14.000000
0.012500	0.313345	14.000000
0.012600	0.336513	14.000000
0.012700	0.359723	14.000000
0.012800	0.382930	14.000000
0.012900	0.406097	14.000000
0.013000	0.429190	14.000000
0.013100	0.452178	14.000000
0.013200	0.475036	14.000000
0.013300	0.497739	14.000000
0.013400	0.520269	14.000000
0.013500	0.542607	14.000000
0.013600	0.564738	14.000000
0.013700	0.586648	14.000000
0.013800	0.608327	14.000000
0.013900	0.629764	14.000000
0.014000	0.650952	14.000000
0.014100	0.671884	14.000000
0.014200	0.692555	14.000000
0.014300	0.712959	14.000000
0.014400	0.733094	14.000000
0.014500	0.752957	14.000000
0.014600	0.772546	14.000000
0.014700	0.791860	14.000000
0.014800	0.810898	14.000000
0.014900	0.829661	14.000000
0.015000	0.848150	14.000000
0.015100	0.866365	14.000000
0.015200	0.884307	14.000000
0.015300	0.901978	14.000000
0.015400	0.919381	14.000000
0.015500	0.936518	14.000000
0.015600	0.953390	14.000000
0.015700	0.970001	14.000000
0.015800	0.986354	14.000000
0.015900	1.002452	14.000000
0.016000	1.018297	14.000000
0.016100	1.033893	14.000000
0.016200	1.049243	14.000000
0.016300	1.064350	14.000000
0.016400	1.079219	14.000000
0.016500	1.093852	14.000000
0.016600	1.108253	14.000000
0.016700	1.122425	14.000000
0.016800	1.136373	14.000000
0.016900	1.150099	14.000000
0.017000	1.163607	14.000000
0.017100	1.176901	4.889000
0.017200	1.189108	4.889000
0.017300	1.199489	4.889000
0.017400	1.208235	4.889000
0.017500	1.215515	4.889000
0.017600	1.221485	4.889000
0.017700	1.226282	4.889000
0.017800	1.230032	4.889000
0.017900	1.232849	4.889000
0.018000	1.234834	4.889000
0.018100	1.236080	4.889000
0.018200	1.236669	4.889000
0.018300	1.236676	4.889000
0.018400	1.236168	4.889000
0.018500	1.235206	4.889000
0.018600	1.233845	4.889000
0.018700	1.232133	4.889000
0.018800	1.230115	4.889000
0.018900	1.227830	4.889000
0.019000	1.225315	4.889000
0.019100	1.222601	4.889000
0.019200	1.219717	4.889000
0.019300	1.216689	4.889000
0.019400	1.213541	4.889000
0.019500	1.210292	4.889000
0.019600	1.206963	4.889000
0.019700	1.203568	4.889000
0.019800	1.200124	4.889000
0.019900	1.196644	4.889000
0.020000	1.193139	4.889000
0.020100	1.189620	4.889000
0.020200	1.186097	4.889000
0.020300	1.182577	4.889000
0.020400	1.179069	4.889000
0.020500	1.175578	4.889000
0.020600	1.172111	4.889000
0.020700	1.168672	4.889000
0.020800	1.165266	4.889000
0.020900	1.161897	4.889000
0.021000	1.158568	4.889000
0.021100	1.155283	4.889000
0.021200	1.152043	4.889000
0.021300	1.148851	4.889000
0.021400	1.145708	4.889000
0.021500	1.142617	4.889000
0.021600	1.139578	4.889000
0.021700	1.136593	4.889000
0.021800	1.133662	4.889000
0.021900	1.130785	4.889000
0.022000	1.127965	4.889000
0.022100	1.125199	4.889000
0.022200	1.122490	4.889000
0.022300	1.119836	4.889000
0.022400	1.117239	4.889000
0.022500	1.114697	4.889000
0.022600	1.112210	4.889000
0.022700	1.109778	4.889000
0.022800	1.107401	4.889000
0.022900	1.105079	4.889000
0.023000	1.102810	4.889000
0.023100	1.100595	4.889000
0.023200	1.098432	4.889000
0.023300	1.096321	2.257000
0.023400	1.094009	2.257000
0.023500	1.091281	2.257000
0.023600	1.088189	2.257000
0.023700	1.084781	2.257000
0.023800	1.081101	2.257000
0.023900	1.077185	2.257000
0.024000	1.073070	2.257000
0.024100	1.068786	2.257000
0.024200	1.064361	2.257000
0.024300	1.059820	2.257000
0.024400	1.055184	2.257000
0.024500	1.050475	2.257000
0.024600	1.045710	2.257000
0.024700	1.040904	2.257000
0.024800	1.036073	2.257000
0.024900	1.031228	2.257000
0.025000	1.026381	2.257000
0.025100	1.021542	2.257000
0.025200	1.016719	2.257000
0.025300	1.011921	2.257000
0.025400	1.007154	2.257000
0.025500	1.002424	2.257000
0.025600	0.997737	2.257000
0.025700	0.993097	2.257000
0.025800	0.988508	2.257000
0.025900	0.983974	2.257000
0.026000	0.979498	2.257000
0.026100	0.975081	2.257000
0.026200	0.970727	2.257000
0.026300	0.966437	2.257000
0.026400	0.962213	2.257000
0.026500	0.958055	2.257000
0.026600	0.953965	2.257000
0.026700	0.949943	2.257000
0.026800	0.945990	2.257000
0.026900	0.942106	2.257000
0.027000	0.938292	2.257000
0.027100	0.934547	2.257000
0.027200	0.930871	2.257000
0.027300	0.927264	2.257000
0.027400	0.923726	2.257000
0.027500	0.920256	2.257000
0.027600	0.916854	2.257000
0.027700	0.913519	2.257000
0.027800	0.910250	2.257000
0.027900	0.907048	2.257000
0.028000	0.903911	2.257000
0.028100	0.900838	2.257000
0.028200	0.897829	2.257000
0.028300	0.894883	2.257000
0.028400	0.891999	2.257000
0.028500	0.889176	2.257000
0.028600	0.886414	2.257000
0.028700	0.883711	2.257000
0.028800	0.881067	4.800000
0.028900	0.878725	4.800000
0.029000	0.876892	4.800000
0.029100	0.875514	4.800000
0.029200	0.874544	4.800000
0.029300	0.873940	4.800000
0.029400	0.873662	4.800000
0.029500	0.873675	4.800000
0.029600	0.873948	4.800000
0.029700	0.874453	4.800000
0.029800	0.875164	4.800000
0.029900	0.876057	4.800000
0.030000	0.877113	4.800000
0.030100	0.878311	4.800000
0.030200	0.879637	4.800000
0.030300	0.881073	4.800000
0.030400	0.882606	4.800000
0.030500	0.884225	4.800000
0.030600	0.885918	4.800000
0.030700	0.887675	4.800000
0.030800	0.889487	4.800000
0.030900	0.891346	4.800000
0.031000	0.893245	4.800000
0.031100	0.895177	4.800000
0.031200	0.897138	4.800000
0.031300	0.899120	4.800000
0.031400	0.901121	4.800000
0.031500	0.903135	4.800000
0.031600	0.905159	4.800000
0.031700	0.907189	4.800000
0.031800	0.909224	4.800000
0.031900	0.911259	4.800000
0.032000	0.913294	4.800000
0.032100	0.915325	4.800000
0.032200	0.917351	4.800000
0.032300	0.919370	4.800000
0.032400	0.921381	4.800000
0.032500	0.923383	4.800000
0.032600	0.925374	4.800000
0.032700	0.927354	4.800000
0.032800	0.929322	4.800000
0.032900	0.931277	4.800000
0.033000	0.933218	4.800000
0.033100	0.935146	4.800000
0.033200	0.937059	4.800000
0.033300	0.938957	4.800000
0.033400	0.940841	4.800000
0.033500	0.942709	4.800000
0.033600	0.944561	4.800000
0.033700	0.946398	4.800000
0.033800	0.948220	4.800000
0.033900	0.950025	4.800000
0.034000	0.951816	4.800000
0.034100	0.953590	4.800000
0.034200	0.955349	4.800000
0.034300	0.957092	4.800000
0.034400	0.958820	4.800000
0.034500	0.960532	4.800000
0.034600	0.962229	4.800000
0.034700	0.963911	4.800000
0.034800	0.965578	4.800000
0.034900	0.967231	4.800000
0.035000	0.968868	4.831000
0.035100	0.970495	4.831000
0.035200	0.972112	4.831000
0.035300	0.973720	4.831000
0.035400	0.975319	4.831000
0.035500	0.976907	4.831000
0.035600	0.978486	4.831000
0.035700	0.980054	4.831000
0.035800	0.981611	4.831000
0.035900	0.983158	4.831000
0.036000	0.984694	4.831000
0.036100	0.986219	4.831000
0.036200	0.987734	4.831000
0.036300	0.989237	4.831000
0.036400	0.990729	4.831000
0.036500	0.992210	4.831000
0.036600	0.993681	4.831000
0.036700	0.995141	4.831000
0.036800	0.996589	4.831000
0.036900	0.998028	4.831000
0.037000	0.999455	4.831000
0.037100	1.000873	4.831000
0.037200	1.002279	4.831000
0.037300	1.003676	4.831000
0.037400	1.005062	4.831000
0.037500	1.006439	4.831000
0.037600	1.007805	4.831000
0.037700	1.009162	4.831000
0.037800	1.010509	4.831000
0.037900	1.011847	4.831000
0.038000	1.013175	4.831000
0.038100	1.014494	4.831000
0.038200	1.015804	4.831000
0.038300	1.017105	4.831000
0.038400	1.018397	4.831000
0.038500	1.019681	4.831000
0.038600	1.020956	4.831000
0.038700	1.022223	4.831000
0.038800	1.023481	4.831000
0.038900	1.024732	4.831000
0.039000	1.025974	4.831000
0.039100	1.027209	4.831000
0.039200	1.028436	4.831000
0.039300	1.029655	4.831000
0.039400	1.030867	4.831000
0.039500	1.032072	4.831000
0.039600	1.033269	4.831000
0.039700	1.034460	4.831000
0.039800	1.035643	4.831000
0.039900	1.036820	4.831000
0.040000	1.037990	4.831000
0.040100	1.039154	4.831000
0.040200	1.040311	4.831000
0.040300	1.041462	4.831000
0.040400	1.042606	4.831000
0.040500	1.043745	4.831000
0.040600	1.044877	4.831000
0.040700	1.046004	4.831000
0.040800	1.047125	4.831000
0.040900	1.048240	4.831000
0.041000	1.049350	4.831000
0.041100	1.050454	4.831000
0.041200	1.051553	4.831000
0.041300	1.052647	3.807000
0.041400	1.053637	3.807000
0.041500	1.054440	3.807000
0.041600	1.055078	3.807000
0.041700	1.055568	3.807000
0.041800	1.055928	3.807000
0.041900	1.056174	3.807000
0.042000	1.056319	3.807000
0.042100	1.056375	3.807000
0.042200	1.056354	3.807000
0.042300	1.056266	3.807000
0.042400	1.056120	3.807000
0.042500	1.055924	3.807000
0.042600	1.055685	3.807000
0.042700	1.055409	3.807000
0.042800	1.055104	3.807000
0.042900	1.054773	3.807000
0.043000	1.054422	3.807000
0.043100	1.054055	3.807000
0.043200	1.053676	3.807000
0.043300	1.053287	3.807000
0.043400	1.052893	3.807000
0.043500	1.052495	3.807000
0.043600	1.052096	3.807000
0.043700	1.051698	3.807000
0.043800	1.051303	3.807000
0.043900	1.050913	3.807000
0.044000	1.050529	3.807000
0.044100	1.050153	3.807000
0.044200	1.049785	3.807000
0.044300	1.049426	3.807000
0.044400	1.049078	3.807000
0.044500	1.048741	3.807000
0.044600	1.048415	3.807000
0.044700	1.048102	3.807000
0.044800	1.047801	3.807000
0.044900	1.047514	3.807000
0.045000	1.047240	3.807000
0.045100	1.046980	3.807000
0.045200	1.046733	3.807000
0.045300	1.046501	3.807000
0.045400	1.046283	3.807000
